"PCI bridge","0604","Cadence Design Systems, Inc. Device ","17cd:dc16","-","-"
"PCI bridge","0604","Cadence Design Systems, Inc. Device ","17cd:dc08","-","-"
"PCI bridge","0604","Cadence Design Systems, Inc. Device ","17cd:dc01","-","-"
"PCI bridge","0604","Loongson Technology LLC Device ","0014:7a69","-","-"
"PCI bridge","0604","Loongson Technology LLC Device ","0014:7a59","-","-"
"IOMMU","0806","Loongson Technology LLC Device ","0014:7a1f","-","-"
"Host bridge","-","Loongson Technology LLC Device ","7a20","01","-"
"Host bridge","-","Loongson Technology LLC Device ","7a30","-","-"
"SATA controller","-","Loongson Technology LLC Device ","7a18","-","-"
"PCI bridge","-","Loongson Technology LLC Device ","7a49","-","-"
"PCI bridge","-","Loongson Technology LLC Device ","7a39","-","-"
"PCI bridge","-","Loongson Technology LLC Device ","7a69","-","-"
"PCI bridge","-","Loongson Technology LLC Device ","7a59","-","-"
"System peripheral","-","Loongson Technology LLC Device ","7a1b","-","-"
"USB controller","-","Loongson Technology LLC Device ","7a34","-","-"
"PCI bridge","0604","Intel Corporation Device ","8086:7e38","20","Lenovo Device [17aa:3809]"
"ISA bridge","0601","Intel Corporation Device ","8086:7e02","20","Lenovo Device [17aa:3815]"
"RAM memory","0500","Intel Corporation Device ","8086:7e7f","20","Intel Corporation Device [8086:7270]"
"Host bridge","0600","Intel Corporation Device ","8086:7d01","04","Lenovo Device [17aa:380e]"
"PCI bridge","0604","Intel Corporation Device ","8086:a0b8","20","Lenovo Device [17aa:5087]"
"PCI bridge","0604","Intel Corporation Device ","8086:a0ba","20","Lenovo Device [17aa:5087]"
"PCI bridge","0604","Huawei Technologies Co., Ltd. Device ","19e5:3690","01","-"
"SATA controller","0106","ASMedia Technology Inc. Device ","1b21:1064","02","ZyDAS Technology Corp. Device [2116:2116]"
"PCI bridge","0604","Huawei Technologies Co., Ltd. Device ","19e5:3691","01","-"
"USB controller","0C03","Renesas Technology Corp. uPD720202 USB 3.0 Host Controller ","1912:0015","02","-"
"PCI bridge","0604","Qualcomm Technologies, Inc Device ","17cb:0111","-","-"
"","0280","","17cb:1103","01","-"
"","0604","","17cb:0110","-","-"
"Audio device","0403","NVIDIA Corporation Device ","10de:2291","a1","-"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Device ","1022:43ea","-","ASMedia Technology Inc. Device [1b21:3308]"
"PCI bridge","-","Advanced Micro Devices, Inc,[AMD] Device ","43ea","-","-"
"Non-Volatile memory controller","0108","Intel Corporation Device ","8086:f1aa","03","Intel Corporation Device [8086:390f]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. Device ","10ec:8126","01","Realtek Semiconductor Co., Ltd. Device [10ec:0123] 一个可能的设备名称:RTL8126 PCI Express 5G Gigabit Ethernet Controller"
"Bridge","0680","NVIDIA Corporation Device ","10de:22a3","a1","NVIDIA Corporation Device [10de:1796]"
"3D controller","0302","NVIDIA Corporation Device ","10de:2330","a1","NVIDIA Corporation Device [10de:16c1]"
"PCI bridge","-","Intel Corporation Device ","4910","-","-"
"PCI bridge","-","Intel Corporation Device ","490f","-","-"
"VGA compatible controller","-","Intel Corporation DG1 ","Iris Xe G","01","-"
"Audio device","-","Intel Corporation Device ","490d","-","-"
"Memory controller","-","Intel Corporation Device ","490e","-","-"
"USB controller","0C03","Advanced Micro Devices, Inc. [AMD] Device ","1022:15b8","-","ASUSTeK Computer Inc. Device [1043:8877]"
"VGA compatible controller","0300","Advanced Micro Devices, Inc. [AMD/ATI] Device ","1002:13c0","c1","ASUSTeK Computer Inc. Device [1043:8877]"
"Host bridge","0600","Advanced Micro Devices, Inc. [AMD] Device ","1022:14d8","-","ASUSTeK Computer Inc. Device [1043:8877]"
"IOMMU","0806","Advanced Micro Devices, Inc. [AMD] Device ","1022:14d9","-","ASUSTeK Computer Inc. Device [1043:8877]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Device ","1022:14db","-","ASUSTeK Computer Inc. Device [1043:8877]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Device ","1022:14db","-","ASUSTeK Computer Inc. Device [1043:8877] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535]"
"VGA compatible controller","0300","Intel Corporation CometLake-H GT2 [UHD Graphics] ","8086:9bc4","05","CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535]"
"SATA controller","0106","Intel Corporation Device ","8086:06d3","-","CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535]"
"PCI bridge","0604","Intel Corporation Device ","8086:06b5","f0","CLEVO/KAPOK Computer Device [1558:8535]"
"PCI bridge","0604","Intel Corporation Device ","8086:06b6","f0","CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535] Subsystem: CLEVO/KAPOK Computer Device [1558:8535]"
"VGA compatible controller","0300","NVIDIA Corporation TU117M [GeForce GTX 1650 Ti Mobile] ","10de:1f95","a1","CLEVO/KAPOK Computer Device [1558:8535]"
"Audio device","0403","NVIDIA Corporation Device ","10de:10fa","a1","NVIDIA Corporation Device [10de:0000]"
"Non-Volatile memory controller","0108","Solid State Storage Technology Corporation PLEXTOR M9PGN Plus NVMe SSD M.2 ","1e95:35f1","01","Marvell Technology Group Ltd. Device [1b4b:1092]"
"Unassigned class","FF00","Realtek Semiconductor Co., Ltd. RTL8411B PCI Express Card Reader ","10ec:5287","01","CLEVO/KAPOK Computer Device [1558:8535]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8111/8168/8211/8411 PCI Express Gigabit Ethernet Controller ","10ec:8168","12","Realtek Semiconductor Co., Ltd. Device [10ec:0123] Jackpot"
"System peripheral","-","Intel Corporation Device ","3442","-","-"
"System peripheral","-","Intel Corporation Device ","3443","-","-"
"System peripheral","-","Intel Corporation Device ","3445","-","-"
"System peripheral","-","Intel Corporation Device ","3446","-","-"
"System peripheral","-","Intel Corporation Device ","3447","-","-"
"System peripheral","-","Intel Corporation Device ","3448","-","-"
"System peripheral","-","Intel Corporation Device ","344b","-","-"
"Performance counters","-","Intel Corporation Device ","344a","-","-"
"Performance counters","-","Intel Corporation Device ","2880","-","-"
"System peripheral","-","Intel Corporation Device ","344c","-","-"
"System peripheral","-","Intel Corporation Device ","344d","-","-"
"System peripheral","-","Intel Corporation Device ","344f","-","-"
"System peripheral","-","Intel Corporation Device ","3457","-","-"
"System peripheral","-","Intel Corporation Device ","3458","06","-"
"System peripheral","-","Intel Corporation Device ","3459","06","-"
"System peripheral","-","Intel Corporation Device ","345a","06","-"
"System peripheral","-","Intel Corporation Device ","345b","06","-"
"System peripheral","-","Intel Corporation Device ","345c","06","-"
"System peripheral","-","Intel Corporation Device ","345d","06","-"
"System peripheral","-","Intel Corporation Device ","345e","06","-"
"System peripheral","-","Intel Corporation Device ","345f","06","-"
"System peripheral","-","Intel Corporation Device ","3442","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3443","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3445","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3446","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3447","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3448","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","344b","-","Intel Corporation Device 0000"
"Performance counters","-","Intel Corporation Device ","344a","-","Intel Corporation Device 0000"
"Performance counters","-","Intel Corporation Device ","2880","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","344c","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","344d","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","344f","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3457","-","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3458","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","3459","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345a","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345b","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345c","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345d","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345e","06","Intel Corporation Device 0000"
"System peripheral","-","Intel Corporation Device ","345f","06","Intel Corporation Device 0000"
